Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda
2024-05-03;Valencia;290.41;3.5;6.6;Adosado
2024-05-03;Valladolid;109.88;2.8;3.3;Adosado
2024-05-03;Vizcaya;87.69;2.9;5.5;Dúplex
2024-05-03;Zamora;260.41;2.9;4.4;Casa unifamiliar
2024-05-03;Zaragoza;290.35;4.7;5.5;Piso
2024-05-04;Álava;153.88;4.1;3.3;Piso
2024-05-04;Albacete;231.9;2.2;6.6;Piso
2024-05-04;Alicante;131.41;1.8;4.4;Adosado
2024-05-04;Almería;132.48;2.2;7.7;Dúplex
2024-05-04;Asturias;44.84;2.3;6.6;Piso
2024-05-04;Ávila;92.57;2.1;6.6;Adosado
2024-05-04;Badajoz;270.98;4.2;5.5;Adosado
2024-05-04;Baleares;287.45;3.4;3.3;Casa unifamiliar
2024-05-04;Barcelona;229.1;2.0;3.3;Casa unifamiliar
2024-05-04;Burgos;280.1;1.8;6.6;Dúplex
2024-05-04;Cáceres;176.22;1.1;3.3;Dúplex
2024-05-04;Cádiz;116.77;4.6;4.4;Dúplex
2024-05-04;Cantabria;71.69;2.0;3.3;Dúplex
2024-05-04;Castellón;146.46;1.5;5.5;Piso
2024-05-04;Ciudad Real;220.83;3.1;5.5;Piso
2024-05-04;Córdoba;198.62;3.7;4.4;Piso
2024-05-04;La Coruña;117.57;2.5;5.5;Adosado
2024-05-04;Cuenca;297.32;3.2;3.3;Casa unifamiliar
2024-05-04;Gerona;258.92;2.8;7.7;Adosado
2024-05-04;Granada;295.43;2.0;3.3;Casa unifamiliar
2024-05-04;Guadalajara;100.43;1.4;6.6;Casa unifamiliar
2024-05-04;Guipúzcoa;104.24;2.5;7.7;Piso
2024-05-04;Huelva;215.53;3.5;7.7;Casa unifamiliar
2024-05-04;Huesca;178.58;3.5;3.3;Casa unifamiliar
2024-05-04;Jaén;140.79;1.8;5.5;Casa unifamiliar
2024-05-04;León;65.28;4.4;6.6;Adosado
2024-05-04;Lérida;37.28;1.3;5.5;Piso
2024-05-04;Lugo;51.57;1.8;4.4;Adosado
2024-05-04;Madrid;58.56;1.9;7.7;Adosado
2024-05-04;Málaga;126.69;4.0;4.4;Piso
2024-05-04;Murcia;81.67;2.1;6.6;Dúplex
2024-05-04;Navarra;184.17;3.7;5.5;Piso
2024-05-04;Orense;106.45;1.3;6.6;Casa unifamiliar
2024-05-04;Palencia;171.6;4.4;7.7;Adosado
2024-05-04;Las Palmas;256.0;2.0;3.3;Adosado
2024-05-04;Pontevedra;39.95;4.5;4.4;Adosado
2024-05-04;La Rioja;122.91;3.1;5.5;Piso
2024-05-04;Salamanca;85.06;1.9;5.5;Piso
2024-05-04;Segovia;24.5;1.7;7.7;Piso
2024-05-04;Sevilla;139.33;2.4;7.7;Adosado
2024-05-04;Soria;205.21;2.7;5.5;Dúplex
2024-05-04;Tarragona;20.49;5.0;7.7;Adosado
2024-05-04;Santa Cruz de Tenerife;217.07;3.0;7.7;Dúplex
2024-05-04;Teruel;181.72;3.4;4.4;Dúplex
2024-05-04;Toledo;257.77;3.9;5.5;Casa unifamiliar
2024-05-04;Valencia;33.67;1.4;7.7;Casa unifamiliar
2024-05-04;Valladolid;267.43;2.2;6.6;Adosado
2024-05-04;Vizcaya;29.65;4.8;4.4;Piso
2024-05-04;Zamora;188.99;1.3;4.4;Dúplex
2024-05-04;Zaragoza;272.01;1.9;3.3;Casa unifamiliar
2024-05-05;Álava;22.16;2.9;4.4;Piso
2024-05-05;Albacete;239.58;4.9;6.6;Piso
2024-05-05;Alicante;159.2;2.0;5.5;Casa unifamiliar
2024-05-05;Almería;230.17;2.2;4.4;Piso
2024-05-05;Asturias;107.31;3.2;6.6;Adosado
2024-05-05;Ávila;175.49;4.3;5.5;Casa unifamiliar
2024-05-05;Badajoz;40.65;3.6;3.3;Casa unifamiliar
2024-05-05;Baleares;144.78;2.8;4.4;Adosado
2024-05-05;Barcelona;163.99;3.1;4.4;Adosado
2024-05-05;Burgos;36.42;3.5;5.5;Casa unifamiliar
2024-05-05;Cáceres;121.32;3.4;3.3;Piso
2024-05-05;Cádiz;279.86;2.2;3.3;Casa unifamiliar
2024-05-05;Cantabria;87.04;2.6;7.7;Casa unifamiliar
2024-05-05;Castellón;96.68;1.6;5.5;Casa unifamiliar
2024-05-05;Ciudad Real;58.1;4.1;6.6;Piso
2024-05-05;Córdoba;177.71;4.1;6.6;Dúplex
2024-05-05;La Coruña;161.24;1.3;3.3;Dúplex
2024-05-05;Cuenca;187.5;2.2;3.3;Adosado
2024-05-05;Gerona;97.41;1.3;6.6;Adosado
2024-05-05;Granada;108.63;4.4;5.5;Casa unifamiliar
2024-05-05;Guadalajara;104.04;4.1;5.5;Piso
2024-05-05;Guipúzcoa;121.48;1.2;5.5;Piso
2024-05-05;Huelva;123.32;4.6;3.3;Adosado
2024-05-05;Huesca;192.64;2.4;7.7;Casa unifamiliar
2024-05-05;Jaén;218.89;4.5;6.6;Adosado
2024-05-05;León;133.85;3.6;6.6;Piso
2024-05-05;Lérida;257.42;2.9;6.6;Casa unifamiliar
2024-05-05;Lugo;21.29;1.4;5.5;Casa unifamiliar
2024-05-05;Madrid;105.13;2.5;7.7;Casa unifamiliar
2024-05-05;Málaga;212.79;2.3;7.7;Dúplex
2024-05-05;Murcia;42.53;2.3;7.7;Adosado
2024-05-05;Navarra;146.74;1.7;6.6;Piso
2024-05-05;Orense;289.31;2.2;5.5;Dúplex
2024-05-05;Palencia;91.91;1.3;4.4;Piso
2024-05-05;Las Palmas;62.48;5.0;7.7;Adosado
2024-05-05;Pontevedra;190.79;1.9;6.6;Casa unifamiliar
2024-05-05;La Rioja;96.29;4.6;3.3;Dúplex
2024-05-05;Salamanca;24.37;1.3;5.5;Adosado
2024-05-05;Segovia;267.88;2.0;4.4;Piso
2024-05-05;Sevilla;278.9;4.7;7.7;Dúplex
2024-05-05;Soria;194.71;1.7;6.6;Adosado
2024-05-05;Tarragona;240.76;2.9;6.6;Casa unifamiliar
2024-05-05;Santa Cruz de Tenerife;29.66;4.9;7.7;Adosado
2024-05-05;Teruel;40.51;3.2;7.7;Dúplex
2024-05-05;Toledo;145.8;4.8;5.5;Casa unifamiliar
2024-05-05;Valencia;284.03;4.0;3.3;Casa unifamiliar
2024-05-05;Valladolid;297.85;4.1;3.3;Adosado
2024-05-05;Vizcaya;167.61;3.9;7.7;Dúplex
2024-05-05;Zamora;167.42;4.3;6.6;Dúplex
2024-05-05;Zaragoza;50.41;2.6;7.7;Adosado
2024-05-06;Álava;107.9;4.5;3.3;Dúplex
2024-05-06;Albacete;43.78;2.5;6.6;Casa unifamiliar
2024-05-06;Alicante;264.37;2.0;6.6;Adosado
2024-05-06;Almería;215.55;1.8;5.5;Casa unifamiliar
2024-05-06;Asturias;267.43;2.5;6.6;Dúplex
2024-05-06;Ávila;84.61;1.5;6.6;Piso
2024-05-06;Badajoz;108.13;1.4;7.7;Piso
2024-05-06;Baleares;169.14;4.5;5.5;Adosado
2024-05-06;Barcelona;280.44;1.5;5.5;Adosado
2024-05-06;Burgos;119.28;2.0;3.3;Casa unifamiliar
2024-05-06;Cáceres;87.59;5.0;5.5;Piso
2024-05-06;Cádiz;179.29;1.8;6.6;Adosado
2024-05-06;Cantabria;244.98;2.3;5.5;Piso
2024-05-06;Castellón;128.08;1.6;7.7;Dúplex
2024-05-06;Ciudad Real;140.77;4.0;4.4;Casa unifamiliar
2024-05-06;Córdoba;150.01;5.0;3.3;Casa unifamiliar
2024-05-06;La Coruña;197.9;3.4;3.3;Casa unifamiliar
2024-05-06;Cuenca;180.34;1.5;6.6;Adosado
2024-05-06;Gerona;68.27;1.1;4.4;Adosado
2024-05-06;Granada;176.68;3.8;4.4;Casa unifamiliar
2024-05-06;Guadalajara;219.93;1.3;5.5;Adosado
2024-05-06;Guipúzcoa;39.23;4.8;3.3;Piso
2024-05-06;Huelva;167.53;2.0;3.3;Piso
2024-05-06;Huesca;121.04;1.7;4.4;Adosado
2024-05-06;Jaén;75.89;1.4;3.3;Casa unifamiliar
2024-05-06;León;60.08;3.5;3.3;Dúplex
2024-05-06;Lérida;70.33;2.9;7.7;Casa unifamiliar
2024-05-06;Lugo;132.91;5.0;4.4;Adosado
2024-05-06;Madrid;195.69;4.1;6.6;Piso
2024-05-06;Málaga;66.63;4.9;6.6;Dúplex
2024-05-06;Murcia;145.5;2.3;5.5;Dúplex
2024-05-06;Navarra;76.06;3.1;5.5;Adosado
2024-05-06;Orense;298.28;1.4;3.3;Casa unifamiliar
2024-05-06;Palencia;283.39;4.9;5.5;Dúplex
2024-05-06;Las Palmas;140.29;3.0;3.3;Casa unifamiliar
2024-05-06;Pontevedra;187.01;2.4;7.7;Casa unifamiliar
2024-05-06;La Rioja;260.02;3.7;7.7;Casa unifamiliar
2024-05-06;Salamanca;282.34;4.2;3.3;Casa unifamiliar
2024-05-06;Segovia;127.46;1.9;7.7;Adosado
2024-05-06;Sevilla;249.78;3.3;5.5;Piso
2024-05-06;Soria;130.24;1.1;7.7;Casa unifamiliar
2024-05-06;Tarragona;240.27;2.5;4.4;Casa unifamiliar
2024-05-06;Santa Cruz de Tenerife;39.37;4.2;4.4;Piso
2024-05-06;Teruel;125.77;1.8;5.5;Dúplex
2024-05-06;Toledo;43.48;4.3;7.7;Adosado
2024-05-06;Valencia;217.46;1.7;7.7;Adosado
2024-05-06;Valladolid;228.89;2.0;4.4;Adosado
2024-05-06;Vizcaya;158.92;2.4;7.7;Casa unifamiliar
2024-05-06;Zamora;53.78;2.3;7.7;Dúplex
2024-05-06;Zaragoza;50.77;2.4;7.7;Casa unifamiliar
2024-05-07;Álava;55.49;3.9;3.3;Adosado
2024-05-07;Albacete;107.83;2.5;7.7;Piso
2024-05-07;Alicante;275.44;3.4;4.4;Casa unifamiliar
2024-05-07;Almería;286.94;3.8;4.4;Dúplex
2024-05-07;Asturias;187.36;2.1;4.4;Adosado
2024-05-07;Ávila;227.63;2.6;7.7;Piso
2024-05-07;Badajoz;48.49;1.2;6.6;Adosado
2024-05-07;Baleares;241.71;1.3;3.3;Adosado
2024-05-07;Barcelona;179.98;4.4;4.4;Piso
2024-05-07;Burgos;105.42;4.8;3.3;Adosado
2024-05-07;Cáceres;195.64;3.7;3.3;Dúplex
2024-05-07;Cádiz;205.74;4.6;5.5;Dúplex
2024-05-07;Cantabria;65.12;2.1;6.6;Piso
2024-05-07;Castellón;68.78;2.4;6.6;Adosado
2024-05-07;Ciudad Real;72.11;2.5;4.4;Dúplex
2024-05-07;Córdoba;152.97;1.4;4.4;Adosado
2024-05-07;La Coruña;165.78;3.2;4.4;Piso
2024-05-07;Cuenca;164.2;1.8;7.7;Piso
2024-05-07;Gerona;53.35;3.8;5.5;Dúplex
2024-05-07;Granada;64.73;4.4;6.6;Casa unifamiliar
2024-05-07;Guadalajara;286.97;1.4;4.4;Adosado
2024-05-07;Guipúzcoa;86.04;2.7;7.7;Casa unifamiliar
2024-05-07;Huelva;298.21;4.7;3.3;Casa unifamiliar
2024-05-07;Huesca;298.27;1.2;5.5;Piso
2024-05-07;Jaén;286.2;2.0;5.5;Piso
2024-05-07;León;208.82;1.6;7.7;Dúplex
2024-05-07;Lérida;187.98;2.6;4.4;Piso
2024-05-07;Lugo;161.4;1.6;3.3;Casa unifamiliar
2024-05-07;Madrid;295.86;5.0;6.6;Adosado
2024-05-07;Málaga;284.28;2.8;5.5;Adosado
2024-05-07;Murcia;243.56;3.7;6.6;Casa unifamiliar
2024-05-07;Navarra;293.84;1.4;7.7;Piso
2024-05-07;Orense;186.91;3.1;4.4;Adosado
2024-05-07;Palencia;206.84;3.2;6.6;Piso
2024-05-07;Las Palmas;76.71;3.8;4.4;Casa unifamiliar
2024-05-07;Pontevedra;162.33;2.5;4.4;Casa unifamiliar
2024-05-07;La Rioja;56.42;2.9;3.3;Dúplex
2024-05-07;Salamanca;117.85;2.2;4.4;Adosado
2024-05-07;Segovia;162.68;3.7;6.6;Piso
2024-05-07;Sevilla;172.4;3.0;5.5;Adosado
2024-05-07;Soria;258.61;1.4;6.6;Dúplex
2024-05-07;Tarragona;134.75;4.7;6.6;Casa unifamiliar
2024-05-07;Santa Cruz de Tenerife;275.98;4.4;5.5;Piso
2024-05-07;Teruel;249.83;1.8;7.7;Adosado
2024-05-07;Toledo;271.44;3.3;6.6;Adosado
2024-05-07;Valencia;247.82;1.1;7.7;Casa unifamiliar
2024-05-07;Valladolid;124.15;4.5;3.3;Piso
2024-05-07;Vizcaya;208.93;5.0;3.3;Piso
2024-05-07;Zamora;292.44;4.4;5.5;Dúplex
2024-05-07;Zaragoza;294.49;2.3;5.5;Dúplex
2024-05-08;Álava;211.47;2.7;4.4;Adosado
2024-05-08;Albacete;275.66;2.7;7.7;Dúplex
2024-05-08;Alicante;247.82;3.1;6.6;Adosado
2024-05-08;Almería;139.78;2.1;5.5;Dúplex
2024-05-08;Asturias;36.43;3.6;4.4;Piso
2024-05-08;Ávila;298.7;4.6;6.6;Adosado
2024-05-08;Badajoz;215.6;4.5;6.6;Piso
2024-05-08;Baleares;135.23;3.6;6.6;Piso
2024-05-08;Barcelona;160.45;3.2;3.3;Casa unifamiliar
2024-05-08;Burgos;264.57;2.6;3.3;Dúplex
2024-05-08;Cáceres;227.45;3.0;6.6;Piso
2024-05-08;Cádiz;131.2;1.8;4.4;Casa unifamiliar
2024-05-08;Cantabria;129.28;4.6;7.7;Dúplex
2024-05-08;Castellón;113.7;4.3;3.3;Dúplex
2024-05-08;Ciudad Real;280.0;4.5;5.5;Adosado
2024-05-08;Córdoba;298.09;1.4;7.7;Adosado
2024-05-08;La Coruña;180.14;2.6;5.5;Adosado
2024-05-08;Cuenca;98.84;3.1;7.7;Casa unifamiliar
2024-05-08;Gerona;164.96;4.4;3.3;Dúplex
2024-05-08;Granada;172.74;3.0;6.6;Dúplex
2024-05-08;Guadalajara;72.18;4.0;4.4;Piso
2024-05-08;Guipúzcoa;24.59;4.3;5.5;Dúplex
2024-05-08;Huelva;33.65;1.8;5.5;Adosado
2024-05-08;Huesca;20.4;1.9;7.7;Piso
2024-05-08;Jaén;142.24;1.4;3.3;Piso
2024-05-08;León;287.34;4.3;4.4;Dúplex
2024-05-08;Lérida;254.38;4.7;6.6;Piso
2024-05-08;Lugo;76.25;2.7;4.4;Dúplex
2024-05-08;Madrid;30.27;2.9;5.5;Adosado
2024-05-08;Málaga;220.64;2.1;5.5;Dúplex
2024-05-08;Murcia;113.26;3.8;4.4;Dúplex
2024-05-08;Navarra;266.87;1.6;6.6;Piso
2024-05-08;Orense;37.25;2.6;6.6;Piso
2024-05-08;Palencia;127.7;2.5;3.3;Dúplex
2024-05-08;Las Palmas;29.0;1.9;7.7;Adosado
2024-05-08;Pontevedra;57.55;1.3;3.3;Adosado
2024-05-08;La Rioja;159.56;4.7;4.4;Dúplex
2024-05-08;Salamanca;231.96;2.5;4.4;Adosado
2024-05-08;Segovia;264.36;2.1;3.3;Casa unifamiliar
2024-05-08;Sevilla;103.0;3.0;6.6;Dúplex
2024-05-08;Soria;192.69;3.6;3.3;Dúplex
2024-05-08;Tarragona;181.62;4.8;6.6;Casa unifamiliar
2024-05-08;Santa Cruz de Tenerife;256.85;4.2;5.5;Dúplex
2024-05-08;Teruel;33.2;1.4;3.3;Adosado
2024-05-08;Toledo;72.12;2.9;4.4;Adosado
2024-05-08;Valencia;158.51;1.3;4.4;Piso
2024-05-08;Valladolid;52.48;1.6;7.7;Dúplex
2024-05-08;Vizcaya;254.69;4.7;5.5;Dúplex
2024-05-08;Zamora;289.39;2.8;4.4;Casa unifamiliar
2024-05-08;Zaragoza;164.01;4.2;4.4;Piso
2024-05-09;Álava;101.89;1.8;7.7;Piso
2024-05-09;Albacete;285.75;2.6;4.4;Adosado
2024-05-09;Alicante;261.61;4.2;6.6;Dúplex
2024-05-09;Almería;74.22;4.3;3.3;Adosado
2024-05-09;Asturias;116.28;4.1;6.6;Piso
2024-05-09;Ávila;261.46;3.3;3.3;Adosado
2024-05-09;Badajoz;62.68;3.2;7.7;Casa unifamiliar
2024-05-09;Baleares;157.08;3.1;5.5;Casa unifamiliar
2024-05-09;Barcelona;285.13;1.9;7.7;Adosado
2024-05-09;Burgos;87.51;2.7;5.5;Casa unifamiliar
2024-05-09;Cáceres;79.59;3.5;7.7;Dúplex
2024-05-09;Cádiz;256.48;4.4;7.7;Piso
2024-05-09;Cantabria;35.29;2.6;5.5;Adosado
2024-05-09;Castellón;77.46;2.8;6.6;Adosado
2024-05-09;Ciudad Real;269.51;4.5;7.7;Casa unifamiliar
2024-05-09;Córdoba;187.03;4.3;3.3;Dúplex
2024-05-09;La Coruña;41.31;2.8;4.4;Adosado
2024-05-09;Cuenca;234.48;3.9;7.7;Adosado
2024-05-09;Gerona;53.44;2.3;6.6;Casa unifamiliar
2024-05-09;Granada;142.21;3.7;5.5;Piso
2024-05-09;Guadalajara;37.45;3.9;6.6;Casa unifamiliar
2024-05-09;Guipúzcoa;115.29;4.2;3.3;Adosado
2024-05-09;Huelva;167.9;1.7;4.4;Dúplex
2024-05-09;Huesca;82.14;2.2;4.4;Adosado
2024-05-09;Jaén;214.61;3.4;4.4;Dúplex
2024-05-09;León;154.03;2.2;4.4;Dúplex
2024-05-09;Lérida;200.7;4.4;7.7;Adosado
2024-05-09;Lugo;120.63;3.2;6.6;Piso
2024-05-09;Madrid;174.45;1.6;4.4;Casa unifamiliar
2024-05-09;Málaga;138.92;2.8;3.3;Casa unifamiliar
2024-05-09;Murcia;60.56;4.8;6.6;Adosado
2024-05-09;Navarra;257.34;1.8;5.5;Casa unifamiliar
2024-05-09;Orense;293.36;1.4;3.3;Dúplex
2024-05-09;Palencia;144.49;3.2;5.5;Dúplex
2024-05-09;Las Palmas;130.22;4.8;3.3;Casa unifamiliar
2024-05-09;Pontevedra;85.42;1.1;6.6;Dúplex
2024-05-09;La Rioja;244.39;2.4;7.7;Dúplex
2024-05-09;Salamanca;278.0;3.0;5.5;Adosado
2024-05-09;Segovia;170.37;2.7;3.3;Adosado
2024-05-09;Sevilla;218.54;3.4;5.5;Adosado
2024-05-09;Soria;133.7;1.9;5.5;Dúplex
2024-05-09;Tarragona;60.35;3.7;4.4;Dúplex
2024-05-09;Santa Cruz de Tenerife;166.11;2.7;7.7;Adosado
2024-05-09;Teruel;113.18;1.8;7.7;Dúplex
2024-05-09;Toledo;234.91;1.1;5.5;Adosado
2024-05-09;Valencia;90.99;3.6;4.4;Casa unifamiliar
2024-05-09;Valladolid;212.99;1.4;4.4;Dúplex
2024-05-09;Vizcaya;227.0;3.4;6.6;Adosado
2024-05-09;Zamora;172.62;4.6;7.7;Dúplex
2024-05-09;Zaragoza;216.13;1.2;6.6;Dúplex
2024-05-10;Álava;268.97;2.0;3.3;Dúplex
2024-05-10;Albacete;228.59;4.1;4.4;Piso
2024-05-10;Alicante;135.26;2.8;4.4;Piso
2024-05-10;Almería;214.01;3.0;7.7;Dúplex
2024-05-10;Asturias;288.03;3.3;6.6;Dúplex
2024-05-10;Ávila;285.71;1.2;4.4;Piso
2024-05-10;Badajoz;279.44;1.1;5.5;Casa unifamiliar
2024-05-10;Baleares;236.82;3.1;6.6;Casa unifamiliar
2024-05-10;Barcelona;33.35;3.8;7.7;Casa unifamiliar
2024-05-10;Burgos;192.16;4.0;5.5;Piso
2024-05-10;Cáceres;87.76;2.0;6.6;Dúplex
2024-05-10;Cádiz;98.95;2.2;6.6;Casa unifamiliar
2024-05-10;Cantabria;23.91;2.5;3.3;Adosado
2024-05-10;Castellón;231.27;3.4;5.5;Dúplex
2024-05-10;Ciudad Real;125.75;1.5;6.6;Casa unifamiliar
2024-05-10;Córdoba;55.19;2.7;6.6;Dúplex
2024-05-10;La Coruña;235.82;4.9;4.4;Dúplex
2024-05-10;Cuenca;22.31;3.9;7.7;Adosado
2024-05-10;Gerona;177.87;1.8;7.7;Piso
2024-05-10;Granada;147.11;2.0;6.6;Dúplex
2024-05-10;Guadalajara;61.33;2.4;5.5;Casa unifamiliar
2024-05-10;Guipúzcoa;195.08;1.1;7.7;Piso
2024-05-10;Huelva;191.92;3.3;7.7;Dúplex
2024-05-10;Huesca;161.23;4.0;4.4;Adosado
2024-05-10;Jaén;28.11;3.8;7.7;Adosado
2024-05-10;León;225.09;4.5;6.6;Piso
2024-05-10;Lérida;84.7;4.9;3.3;Piso
2024-05-10;Lugo;165.61;4.3;7.7;Dúplex
2024-05-10;Madrid;259.92;4.5;5.5;Adosado
2024-05-10;Málaga;186.07;2.8;5.5;Dúplex
2024-05-10;Murcia;196.18;2.6;7.7;Casa unifamiliar
2024-05-10;Navarra;267.23;4.4;5.5;Dúplex
2024-05-10;Orense;182.74;1.8;3.3;Dúplex
2024-05-10;Palencia;220.7;3.1;7.7;Adosado
2024-05-10;Las Palmas;298.97;3.3;6.6;Adosado
2024-05-10;Pontevedra;178.42;4.5;6.6;Piso
2024-05-10;La Rioja;295.27;1.4;3.3;Piso
2024-05-10;Salamanca;45.2;4.2;4.4;Adosado
2024-05-10;Segovia;235.97;3.3;7.7;Piso
2024-05-10;Sevilla;258.3;4.9;4.4;Adosado
2024-05-10;Soria;115.61;4.4;3.3;Adosado
2024-05-10;Tarragona;92.62;3.8;6.6;Piso
2024-05-10;Santa Cruz de Tenerife;232.94;1.5;5.5;Casa unifamiliar
2024-05-10;Teruel;104.77;2.0;5.5;Piso
2024-05-10;Toledo;75.74;1.0;3.3;Dúplex
2024-05-10;Valencia;288.8;1.0;5.5;Casa unifamiliar
2024-05-10;Valladolid;122.85;4.1;7.7;Adosado
2024-05-10;Vizcaya;149.1;3.1;3.3;Adosado
2024-05-10;Zamora;125.14;4.2;3.3;Dúplex
2024-05-10;Zaragoza;92.66;4.2;6.6;Piso
2024-05-11;Álava;20.81;2.3;3.3;Casa unifamiliar
2024-05-11;Albacete;167.61;2.3;5.5;Casa unifamiliar
2024-05-11;Alicante;75.63;3.8;7.7;Casa unifamiliar
2024-05-11;Almería;188.47;2.9;6.6;Piso
2024-05-11;Asturias;249.7;2.4;6.6;Piso
2024-05-11;Ávila;278.52;1.2;7.7;Piso
2024-05-11;Badajoz;35.31;4.2;6.6;Adosado
2024-05-11;Baleares;270.63;3.7;4.4;Casa unifamiliar
2024-05-11;Barcelona;56.06;2.1;6.6;Adosado
2024-05-11;Burgos;161.72;3.2;5.5;Piso
2024-05-11;Cáceres;157.19;4.3;7.7;Dúplex
2024-05-11;Cádiz;225.47;4.6;4.4;Dúplex
2024-05-11;Cantabria;75.82;1.2;6.6;Dúplex
2024-05-11;Castellón;272.34;1.4;7.7;Casa unifamiliar
2024-05-11;Ciudad Real;296.78;3.4;3.3;Dúplex
2024-05-11;Córdoba;270.61;4.6;6.6;Casa unifamiliar
2024-05-11;La Coruña;125.92;4.4;7.7;Dúplex
2024-05-11;Cuenca;88.45;1.1;5.5;Dúplex
2024-05-11;Gerona;231.23;4.0;6.6;Casa unifamiliar
2024-05-11;Granada;238.37;4.8;7.7;Dúplex
2024-05-11;Guadalajara;137.83;2.9;7.7;Piso
2024-05-11;Guipúzcoa;199.01;4.8;5.5;Casa unifamiliar
2024-05-11;Huelva;141.18;4.9;7.7;Adosado
2024-05-11;Huesca;192.63;5.0;7.7;Adosado
2024-05-11;Jaén;34.99;3.6;7.7;Piso
2024-05-11;León;283.76;1.1;3.3;Piso
2024-05-11;Lérida;127.22;4.1;3.3;Piso
2024-05-11;Lugo;230.89;4.4;6.6;Adosado
2024-05-11;Madrid;249.17;2.9;6.6;Dúplex
2024-05-11;Málaga;271.31;3.0;6.6;Piso
2024-05-11;Murcia;288.87;3.3;5.5;Adosado
2024-05-11;Navarra;273.8;3.0;4.4;Casa unifamiliar
2024-05-11;Orense;175.86;4.4;4.4;Piso
2024-05-11;Palencia;236.39;2.1;3.3;Dúplex
2024-05-11;Las Palmas;142.25;4.3;7.7;Adosado
2024-05-11;Pontevedra;235.22;4.9;5.5;Adosado
2024-05-11;La Rioja;173.78;2.4;5.5;Adosado
2024-05-11;Salamanca;250.29;2.8;7.7;Casa unifamiliar
2024-05-11;Segovia;190.68;3.3;6.6;Adosado
2024-05-11;Sevilla;64.39;4.8;5.5;Casa unifamiliar
2024-05-11;Soria;198.38;1.2;5.5;Dúplex
2024-05-11;Tarragona;95.45;4.7;7.7;Dúplex
2024-05-11;Santa Cruz de Tenerife;61.25;1.6;4.4;Adosado
2024-05-11;Teruel;217.0;3.0;3.3;Dúplex
2024-05-11;Toledo;74.07;1.4;7.7;Adosado
2024-05-11;Valencia;109.78;1.0;4.4;Dúplex
2024-05-11;Valladolid;60.24;2.1;5.5;Adosado
2024-05-11;Vizcaya;198.31;4.1;6.6;Dúplex
2024-05-11;Zamora;229.8;3.0;6.6;Adosado
2024-05-11;Zaragoza;289.7;3.1;6.6;Adosado
2024-05-12;Álava;254.29;2.7;6.6;Casa unifamiliar
2024-05-12;Albacete;109.8;3.9;5.5;Casa unifamiliar
2024-05-12;Alicante;209.81;4.3;5.5;Dúplex
2024-05-12;Almería;199.33;4.0;6.6;Dúplex
2024-05-12;Asturias;254.91;2.0;7.7;Piso
2024-05-12;Ávila;186.08;2.5;6.6;Adosado
2024-05-12;Badajoz;99.1;2.9;3.3;Dúplex
2024-05-12;Baleares;75.07;2.2;4.4;Adosado
2024-05-12;Barcelona;141.28;4.3;7.7;Adosado
2024-05-12;Burgos;209.04;3.5;7.7;Casa unifamiliar
2024-05-12;Cáceres;89.8;2.1;5.5;Piso
2024-05-12;Cádiz;213.72;1.2;7.7;Adosado
2024-05-12;Cantabria;68.67;1.7;5.5;Casa unifamiliar
2024-05-12;Castellón;124.54;2.4;6.6;Adosado
2024-05-12;Ciudad Real;134.89;2.1;6.6;Dúplex
2024-05-12;Córdoba;60.86;1.7;6.6;Piso
2024-05-12;La Coruña;94.47;1.1;7.7;Adosado
2024-05-12;Cuenca;166.18;4.7;6.6;Adosado
2024-05-12;Gerona;146.52;3.9;7.7;Casa unifamiliar
2024-05-12;Granada;97.36;3.1;7.7;Casa unifamiliar
2024-05-12;Guadalajara;282.87;4.3;4.4;Dúplex
2024-05-12;Guipúzcoa;162.79;4.0;4.4;Piso
2024-05-12;Huelva;111.04;2.1;4.4;Piso
2024-05-12;Huesca;35.35;1.7;3.3;Adosado
2024-05-12;Jaén;174.96;2.3;3.3;Adosado
2024-05-12;León;40.36;3.2;4.4;Casa unifamiliar
2024-05-12;Lérida;68.3;4.8;3.3;Dúplex
2024-05-12;Lugo;287.99;4.3;5.5;Casa unifamiliar
2024-05-12;Madrid;222.44;4.0;7.7;Adosado
2024-05-12;Málaga;67.55;4.9;6.6;Casa unifamiliar
2024-05-12;Murcia;225.03;2.6;6.6;Piso
2024-05-12;Navarra;137.58;4.8;6.6;Dúplex
2024-05-12;Orense;279.44;2.6;4.4;Dúplex
2024-05-12;Palencia;140.59;2.6;4.4;Casa unifamiliar
2024-05-12;Las Palmas;204.3;4.5;3.3;Adosado
2024-05-12;Pontevedra;92.04;3.3;5.5;Piso
2024-05-12;La Rioja;102.55;4.8;3.3;Piso
2024-05-12;Salamanca;240.21;2.5;5.5;Adosado
2024-05-12;Segovia;243.8;1.8;6.6;Casa unifamiliar
2024-05-12;Sevilla;147.23;4.1;6.6;Dúplex
2024-05-12;Soria;62.84;2.8;3.3;Piso
2024-05-12;Tarragona;255.45;3.1;3.3;Casa unifamiliar
2024-05-12;Santa Cruz de Tenerife;251.38;2.4;3.3;Piso
2024-05-12;Teruel;79.55;4.4;3.3;Piso
2024-05-12;Toledo;200.0;4.7;5.5;Casa unifamiliar
2024-05-12;Valencia;105.84;1.3;3.3;Adosado
2024-05-12;Valladolid;230.83;4.2;7.7;Piso
